source,company,position_id,parent_position_id,job_requirement_id,position_intention_id,position_intention_name,position_name,position_url,position_req_code,batch_id,batch_name,category_name,family_code,family_name,data_source,work_locations,interview_locations,departments,circles,circle_codes,channels,feature_tags,publish_time,modify_time,graduation_from,graduation_to,requirement,description
netease,NetEase,74866,,,,,游戏服务器开发实习生（七日世界）,https://hr.163.com/job-detail.html?postId=74866,,,实习生招聘,游戏程序,,,,上海市,,奇点事业部,,,,,1774407697000,,,,"1.数量掌握C++，GO，Python等主流编程语言；
2.热爱游戏，热爱编码，对技术抱有热忱，乐于钻研新技术，并落地解决实际问题；
3.善用AI辅助开发，熟悉市面上主流的大模型调用方式，能在AI帮助下实现完整功能开发；
4.有计算机类竞赛及实验室实际项目经验者优先；","1.在一个拥有大并发、复杂交互的大型在线 SOC 游戏中，负责前端业务逻辑的实现，包括RPC处理，UI开发及优化等。
2.你需要在大规模复杂场景下，为玩家提供流畅，高性能，低延时，卡少顿的优质游戏体验。"
netease,NetEase,74080,,,,,游戏研发实习生（自研引擎/AI提效/图形探索方向）,https://hr.163.com/job-detail.html?postId=74080,,,实习生招聘,游戏程序,,,,杭州市,,Joker事业部,,,,,1772077620000,,,,"我们希望你具备以下条件：
计算机基础扎实：本科及以上学历，热爱游戏，计算机基础知识（数据结构、算法、操作系统）扎实；
编程语言能力：
熟练掌握Python，能够快速编写脚本、工具，有自动化处理经验尤佳；
C++基础良好，理解指针、内存管理及面向对象思想（C++优秀者优先）；
AI工具与思维（核心加分项）：
具备AI辅助编程思维：虽然公司使用内网自研工具，但我们希望你对Cursor、Copilot等外部同类产品有丰富的使用经验，理解Prompt Engineering，知道如何通过自然语言高效指挥AI完成代码生成、重构和Debug；
了解LLM基本原理，有使用AI Agent或Skills方案解决实际问题的意识；
图形学基础：对计算机图形学有一定了解，理解渲染管线的基本流程，对Shader编写有兴趣；
极强的动手与学习能力：面对未知问题（如新AI工具、自研引擎文档缺失）能主动探索解决方案，逻辑清晰，乐于沟通。
具备以下条件尤佳：
有实际的AI应用开发经验；
熟悉OpenGL/Vulkan/DirectX等任意一种图形API；
虽然我们是自研引擎，但熟悉Unity/UE等商业引擎者尤佳（便于类比学习）；
有独立完成游戏Demo或参与开源项目的经历。","你可以：
体验工业级AI开发流：在安全合规的环境下，深度使用公司自研的AI编程助手重塑工作流，参与搭建下一代游戏研发的AI提效管线，探索“人+AI”的高效协作模式；
深入自研引擎核心：在自研引擎环境下，参与图形渲染效果的实现、性能优化以及引擎工具链的开发与维护；
从零构建游戏Demo：作为技术副手，协助导师利用自研引擎快速构建Gameplay Demo和小游戏，验证技术方案的可行性与趣味性；
全栈技术视野：工作内容不设限，从底层C++引擎特性到上层Python自动化工具，你将接触到游戏研发全链路的技术挑战。"
netease,NetEase,72779,,,,,游戏研发客户端实习生（全明星街球派对）,https://hr.163.com/job-detail.html?postId=72779,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1766387420000,,,,"具备以下条件尤佳：
1、熟悉一种或多种商业游戏引擎，如Unity3D，UnrealEngine等；
2、有游戏开发相关实习/项目实践经历；
3、熟悉C#、Python或Lua等脚本语言。","深入游戏玩法设计，参与游戏各模块的开发，从UI到3C，从战斗到性能优化等，掌握现代游戏技术方案和实现方式，你的代码将为无数玩家带来梦幻般的体验！
岗位要求：
1、计算机或相关专业，热爱游戏和游戏开发；
2、精通C/C++或熟练掌握其他任一编程语言及其思想；
3、扎实的计算机基础知识，深入理解数据结构，算法，操作系统等知识，良好的编程能力；
4、良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
5、强烈的求知欲，和与之相适应的学习能力；
6、良好的沟通能力，能清晰准确的在团队成员中传达自己的想法。"
netease,NetEase,15269,,,,,游戏研发工程师实习生（客户端方向）,https://hr.163.com/job-detail.html?postId=15269,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1773395426000,,,,"我们希望你具备以下条件：
- 计算机或相关专业，本科在读及以上学历；
- 精通C/C++编程语言及其思想；
- 扎实的计算机基础知识，深入理解数据结构，算法，操作系统等知识；
- 良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
- 强烈的求知欲，和与之相适应的学习能力；
- 良好的沟通能力，能清晰、准确的在团队成员中传达自己的想法。
 
具备以下条件尤佳，但不是必须：
- 熟悉或精通计算机图形图像相关的领域；
- 熟悉或精通分布式系统设计；
- 熟悉或精通Python或Lua等脚本语言。","你可以：
- 创造和开发世界一流的游戏，倩女幽魂、逆水寒、天谕……下一款大作正等待着你；
- 成为最具创造力团队的一员，和国内最顶级的游戏研发团队一起工作，解决各种挑战性问题；
- 构建真实的虚拟世界，你的代码将为无数玩家带来梦幻般的体验；
- 参与世界一流的游戏引擎技术研发，从客户端到服务端，跨越广阔的技术领域。"
netease,NetEase,61088,,,,,游戏研发工程师实习生（客户端方向）,https://hr.163.com/job-detail.html?postId=61088,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1773395317000,,,,"我们希望你具备以下条件：
- 计算机或相关专业，本科在读及以上学历；
- 精通C/C++编程语言及其思想；
- 扎实的计算机基础知识，深入理解数据结构，算法，操作系统等知识；
- 良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
- 强烈的求知欲，和与之相适应的学习能力；
- 良好的沟通能力，能清晰、准确的在团队成员中传达自己的想法。
 
具备以下条件尤佳，但不是必须：
- 熟悉或精通计算机图形图像相关的领域；
- 对于UE引擎有一定的使用经验
- 熟悉或精通Lua等脚本语言。","你可以：
- 创造和开发世界一流的游戏，倩女幽魂、逆水寒、天谕……下一款大作正等待着你；
- 成为最具创造力团队的一员，和国内最顶级的游戏研发团队一起工作，解决各种挑战性问题；
- 构建真实的虚拟世界，与策划一起探讨游戏玩法并实现，你的代码将为无数玩家带来梦幻般的体验；
- 参与客户端方面的需求开发和工具开发"
netease,NetEase,69223,,,,,游戏研发工程师实习生（客户端方向）,https://hr.163.com/job-detail.html?postId=69223,,,实习生招聘,游戏程序,,,,上海市,,雷火事业群,,,,,1754447360000,,,,"1. 计算机相关基础知识扎实，包括算法和数据结构，计算机基础等；
2. 有良好设计和分析能力；
3. 热爱游戏，热爱游戏开发；
4. 有良好沟通和团队协作能力。","1. 对接策划功能需求，负责Unity游戏客户端相关功能开发落地；
2. 开发和维护游戏业务工具，包括战斗，关卡，系统等；
3. 持续优化客户端性能。
"
netease,NetEase,70200,,,,,游戏研发工程师实习生（服务器方向）,https://hr.163.com/job-detail.html?postId=70200,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1757051583000,,,,"我们希望你具备以下条件：
1、计算机或相关专业，热爱游戏和游戏开发；
2、精通C/C++编程语言及其思想；
3、扎实的计算机基础知识，深入理解数据结构、操作系统、数据库、网络等服务器相关知识；
4、良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
5、强烈的求知欲，和与之相适应的学习能力；
6、良好的沟通能力，能清晰准确的在团队成员中传达自己的想法。

具备以下条件尤佳：
1、熟悉或精通分布式系统设计；
2、熟悉或精通Python或Lua等脚本语言；
3、有游戏开发相关实践经验。","你可以：
1、成为最具创造力团队的一员，和国内外最顶级的游戏研发团队一起工作，解决各种挑战性问题；
2、构建真实的虚拟世界，与策划一起探讨游戏玩法并实现，你的代码将为无数玩家带来梦幻般的体验；
3、参与项目业务系统的服务端开发和维护；
4、参与项目工具的开发与维护。"
netease,NetEase,70007,,,,,游戏研发工程师实习生（服务器方向）,https://hr.163.com/job-detail.html?postId=70007,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1756446516000,,,,"我们希望你具备以下条件：
1、计算机或相关专业，热爱游戏和游戏开发；
2、精通C/C++编程语言及其思想；
3、扎实的计算机基础知识，深入理解数据结构、操作系统、数据库、网络等服务器相关知识；
4、良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
5、强烈的求知欲，和与之相适应的学习能力；
6、良好的沟通能力，能清晰准确的在团队成员中传达自己的想法。

具备以下条件尤佳：
1、熟悉或精通分布式系统设计；
2、熟悉或精通Python或Lua等脚本语言；
3、有游戏开发相关实践经验。","你可以：
1、成为最具创造力团队的一员，和国内外最顶级的游戏研发团队一起工作，解决各种挑战性问题；
2、构建真实的虚拟世界，与策划一起探讨游戏玩法并实现，你的代码将为无数玩家带来梦幻般的体验；
3、参与项目业务系统的服务端开发和维护；
4、参与项目工具的开发与维护。"
netease,NetEase,61089,,,,,游戏研发工程师实习生（服务器方向）,https://hr.163.com/job-detail.html?postId=61089,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1754020155000,,,,"我们希望你具备以下条件： 
1、计算机或相关专业，热爱游戏和游戏开发； 
2、精通C/C++编程语言及其思想； 
3、扎实的计算机基础知识，深入理解数据结构、操作系统、数据库、网络等服务器相关知识； 
4、良好的逻辑综合分析能力，以及强烈的解决问题的意愿； 
5、强烈的求知欲，和与之相适应的学习能力； 
6、良好的沟通能力，能清晰准确的在团队成员中传达自己的想法。 

具备以下条件尤佳： 
1、熟悉或精通分布式系统设计； 
2、熟悉或精通Python或Lua等脚本语言； 
3、有游戏开发相关实践经验。","你可以： 
1、成为最具创造力团队的一员，和国内外最顶级的游戏研发团队一起工作，解决各种挑战性问题；
2、构建真实的虚拟世界，与策划一起探讨游戏玩法并实现，你的代码将为无数玩家带来梦幻般的体验； 
3、参与项目业务系统的服务端开发和维护；
4、参与项目工具的开发与维护。"
netease,NetEase,68703,,,,,游戏研发工程师实习生（服务器方向）,https://hr.163.com/job-detail.html?postId=68703,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1752582140000,,,,"我们希望你具备以下条件：
1、计算机或相关专业，热爱游戏和游戏开发；
2、精通C/C++编程语言及其思想；
3、扎实的计算机基础知识，深入理解数据结构、操作系统、数据库、网络等服务器相关知识；
4、良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
5、强烈的求知欲，和与之相适应的学习能力；
6、良好的沟通能力，能清晰准确的在团队成员中传达自己的想法。

具备以下条件尤佳：
1、熟悉或精通分布式系统设计；
2、熟悉或精通Python或Lua等脚本语言；
3、有游戏开发相关实践经验。","你可以：
1、成为最具创造力团队的一员，和国内外最顶级的游戏研发团队一起工作，解决各种挑战性问题；
2、构建真实的虚拟世界，与策划一起探讨游戏玩法并实现，你的代码将为无数玩家带来梦幻般的体验；
3、参与项目业务系统的服务端开发和维护；
4、参与项目工具的开发与维护。"
netease,NetEase,73092,,,,,游戏研发工程师（27届+广/沪/杭）,https://hr.163.com/job-detail.html?postId=73092,,,实习生招聘,游戏程序,,,,广州市,,技术中心,,,,,1774408769000,,,,"我们希望您符合以下任意两条或以上的描述：
- 计算机或相关专业；
- 精通C/C++编程语言及其思想；
- 扎实的计算机基础知识，深入理解数据结构、算法、操作系统等知识；
- 良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
- 强烈的求知欲，和与之相适应的学习能力；
- 良好的沟通能力，能清晰、准确地在团队成员中传达自己的想法。

具备以下条件尤佳，但不是必须：
- 熟悉或精通计算机图形学；
- 熟悉或精通分布式系统设计；
- 对常见脚本语言Lua/Python等有使用经验；
- 对游戏开发相关框架/引擎有使用经验。","该岗位为校招实习岗位，有明确转正机会！需连续实习至少2个月，实习入职时间灵活！
投递直达：https://game.campus.163.com/position

包含游戏客户端开发 和 游戏服务器开发两个方向。
您可以：
- 为不同的平台创造和开发世界一流的游戏，尤其是当前最热的移动平台；
- 成为最具创造力团队的一员，和国内最顶级的游戏研发团队一起工作，解决各种挑战性问题；
- 构建真实的虚拟世界，您的代码将为无数玩家带来梦幻般的体验；
- 参与世界一流的游戏引擎技术研发，从客户端到服务端，跨越广阔的技术领域。"
netease,NetEase,72780,,,,,游戏研发服务端实习生（全明星街球派对）,https://hr.163.com/job-detail.html?postId=72780,,,实习生招聘,游戏程序,,,,杭州市,,雷火事业群,,,,,1766387404000,,,,"具备以下条件尤佳：
1、熟悉或精通分布式系统设计；
2、熟悉或精通Python或Lua等脚本语言；
3、有游戏开发相关实践经验。","参与游戏项目的服务端研发，保障游戏的稳定运行，解锁广阔的游戏后端领域，构建一个真实的虚拟世界！
岗位要求：
1、计算机或相关专业，热爱游戏和游戏开发；
2、精通C/C++或熟练掌握其他任一编程语言及其思想；
3、扎实的计算机基础知识，深入理解数据结构、操作系统、数据库、网络等服务器相关知识；
4、良好的逻辑综合分析能力，以及强烈的解决问题的意愿；
5、强烈的求知欲，和与之相适应的学习能力；
6、良好的沟通能力，能清晰准确的在团队成员中传达自己的想法。"
netease,NetEase,71014,,,,,物理引擎开发实习生,https://hr.163.com/job-detail.html?postId=71014,,,实习生招聘,游戏程序,,,,上海市,,奇点事业部,,,,,1774407655000,,,,"1. 掌握 C++编程
2. 了解物理、图形等游戏引擎中的基本概念
3. 掌握力学、微积分、计算方法等相关物理和数学知识
4. 思维敏捷，责任心强，有较强的学习能力
5. 善于沟通，有良好的团队合作精神
6. 了解 PhysX、Box2D、Chaos 等物理引擎者优先
","1. 游戏实时物理引擎相关功能开发和性能优化
2. 游戏物理功能相关工具开发

"
